ID TERMO,PRATICAS VEDADAS,JUSTIFICATIVA,Unnamed: 3,Unnamed: 4
322047,11,"Ao tentar realizar um empréstimo com o banco tomei conhecimento que foi realizado um outro empréstimo consignado em meu nome, através do banco Inter. Os valores vêm sendo descontados repetidamente dos meus rendimentos, no valor mensal de R$2.950,00 sendo que não fiz nenhum empréstimo consignado. Diante de tal situação, venho informar que não solicitei empréstimo algum, nem assinei contrato com o banco inter para a liberação dos valores correspondentes ao suposto empréstimo, sendo indevidos os descontos realizados em meus rendimentos, sem que tenha assinado contrato ou solicitação para a transação bancária realizada. É importante dizer que os rendimentos considerados como verba alimentar recebidos por mim, e que estão sofrendo descontos indevidos, se referem. Portanto, sendo verba alimentar não pode sofrer descontos sem minha autorização, o que já vem ocorrendo parcelas mensais já descontadas, o que torna o prejuízo ainda maior, pois deixa de ser utilizado para minha subsistência, desfalcando meus rendimentos sem que tenha concedido nenhuma autorização para a concretização dos descontos que vêm sendo realizados mensalmente, de forma abusiva! Não realizei ou autorizei qualquer pessoa a realizar empréstimo consignado em meu nome, logo, qualquer transação realizada deve ser considerada nula, pois desconheço a dívida realizada em meu nome e sem minha permissão. Assim, não reconheço o empréstimo realizado em meu nome e solicito a imediata suspensão dos descontos mensais e o cancelamento do empréstimo consignado que não solicitei, descontos que, como já informado, estão causando grave prejuízo mensalmente, pois são indevidos e abusivos e devem ser cessados imediatamente. Informo ainda que estarei buscando as vias judiciais para resolver a presente situação, caso não seja realizada de forma satisfativa, o mais breve possível, devendo os descontos cessarem imediatamente, para que não se dê continuidade aos prejuízos que já são imensos e os descontos se repetem mensalmente, com desfalques consideráveis em meus rendimentos/aposentadoria, o que torna a situação ainda mais grave e abusiva. Aguardo retorno o mais rápido possível para que cessem os descontos mensais em meus rendimentos, bem como seja cancelado definitivamente o empréstimo consignado com o banco inter, apenas como forma de justiça! Aguardo o cancelamento, e a liberação da minha margem e o cumprimento da lei 10.820.",,
322050,10,"Ao tentar realizar um empréstimo com o banco tomei conhecimento que foi realizado um outro empréstimo consignado em meu nome, através do banco Inter. Os valores vêm sendo descontados repetidamente dos meus rendimentos, no valor mensal de R$ 346,29, sendo que não fiz nenhum empréstimo consignado  . Diante de tal situação, venho informar que não solicitei empréstimo algum, nem assinei contrato com o banco inter para a liberação dos valores correspondentes ao suposto empréstimo, sendo indevidos os descontos realizados em meus rendimentos, sem que tenha assinado contrato ou solicitação para a transação bancária realizada. É importante dizer que os rendimentos considerados como verba alimentar recebidos por mim, e que estão sofrendo descontos indevidos, se referem. Portanto, sendo verba alimentar não pode sofrer descontos sem minha autorização, o que já vem ocorrendo parcelas mensais já descontadas, o que torna o prejuízo ainda maior, pois deixa de ser utilizado para minha subsistência, desfalcando meus rendimentos sem que tenha concedido nenhuma autorização para a concretização dos descontos que vêm sendo realizados mensalmente, de forma abusiva! Não realizei ou autorizei qualquer pessoa a realizar empréstimo consignado em meu nome, logo, qualquer transação realizada deve ser considerada nula, pois desconheço a dívida realizada em meu nome e sem minha permissão. Assim, não reconheço o empréstimo realizado em meu nome e solicito a imediata suspensão dos descontos mensais e o cancelamento do empréstimo consignado que não solicitei, descontos que, como já informado, estão causando grave prejuízo mensalmente, pois são indevidos e abusivos e devem ser cessados imediatamente. Informo ainda que estarei buscando as vias judiciais para resolver a presente situação, caso não seja realizada de forma satisfativa, o mais breve possível, devendo os descontos cessarem imediatamente, para que não se dê continuidade aos prejuízos que já são imensos e os descontos se repetem mensalmente, com desfalques consideráveis em meus rendimentos/aposentadoria, o que torna a situação ainda mais grave e abusiva. Aguardo retorno o mais rápido possível para que cessem os descontos mensais em meus rendimentos, bem como seja cancelado definitivamente o empréstimo consignado com o banco inter, apenas como forma de justiça! Aguardo o cancelamento, e a liberação da minha margem e o cumprimento da lei 10.820.",,
322052,11,"Ao tentar realizar um empréstimo com o banco tomei conhecimento que foi realizado um outro empréstimo consignado em meu nome, através do banco Inter. Os valores vêm sendo descontados repetidamente dos meus rendimentos, no valor mensal de R$ 1253,83sendo que não fiz nenhum empréstimo consignado  . Diante de tal situação, venho informar que não solicitei empréstimo algum, nem assinei contrato com o banco inter para a liberação dos valores correspondentes ao suposto empréstimo, sendo indevidos os descontos realizados em meus rendimentos, sem que tenha assinado contrato ou solicitação para a transação bancária realizada. É importante dizer que os rendimentos considerados como verba alimentar recebidos por mim, e que estão sofrendo descontos indevidos, se referem. Portanto, sendo verba alimentar não pode sofrer descontos sem minha autorização, o que já vem ocorrendo parcelas mensais já descontadas, o que torna o prejuízo ainda maior, pois deixa de ser utilizado para minha subsistência, desfalcando meus rendimentos sem que tenha concedido nenhuma autorização para a concretização dos descontos que vêm sendo realizados mensalmente, de forma abusiva! Não realizei ou autorizei qualquer pessoa a realizar empréstimo consignado em meu nome, logo, qualquer transação realizada deve ser considerada nula, pois desconheço a dívida realizada em meu nome e sem minha permissão. Assim, não reconheço o empréstimo realizado em meu nome e solicito a imediata suspensão dos descontos mensais e o cancelamento do empréstimo consignado que não solicitei, descontos que, como já informado, estão causando grave prejuízo mensalmente, pois são indevidos e abusivos e devem ser cessados imediatamente. Informo ainda que estarei buscando as vias judiciais para resolver a presente situação, caso não seja realizada de forma satisfativa, o mais breve possível, devendo os descontos cessarem imediatamente, para que não se dê continuidade aos prejuízos que já são imensos e os descontos se repetem mensalmente, com desfalques consideráveis em meus rendimentos/aposentadoria, o que torna a situação ainda mais grave e abusiva. Aguardo retorno o mais rápido possível para que cessem os descontos mensais em meus rendimentos, bem como seja cancelado definitivamente o empréstimo consignado com o banco inter, apenas como forma de justiça! Aguardo o cancelamento, e a liberação da minha margem e o cumprimento da lei 10.820.",,
322055,10,"Ao tentar realizar um empréstimo com o banco tomei conhecimento que foi realizado um outro empréstimo consignado em meu nome, através do banco Inter. Os valores vêm sendo descontados repetidamente dos meus rendimentos, no valor mensal de R$ 172,61, sendo que não fiz nenhum empréstimo consignado  . Diante de tal situação, venho informar que não solicitei empréstimo algum, nem assinei contrato com o banco inter para a liberação dos valores correspondentes ao suposto empréstimo, sendo indevidos os descontos realizados em meus rendimentos, sem que tenha assinado contrato ou solicitação para a transação bancária realizada. É importante dizer que os rendimentos considerados como verba alimentar recebidos por mim, e que estão sofrendo descontos indevidos, se referem. Portanto, sendo verba alimentar não pode sofrer descontos sem minha autorização, o que já vem ocorrendo parcelas mensais já descontadas, o que torna o prejuízo ainda maior, pois deixa de ser utilizado para minha subsistência, desfalcando meus rendimentos sem que tenha concedido nenhuma autorização para a concretização dos descontos que vêm sendo realizados mensalmente, de forma abusiva! Não realizei ou autorizei qualquer pessoa a realizar empréstimo consignado em meu nome, logo, qualquer transação realizada deve ser considerada nula, pois desconheço a dívida realizada em meu nome e sem minha permissão. Assim, não reconheço o empréstimo realizado em meu nome e solicito a imediata suspensão dos descontos mensais e o cancelamento do empréstimo consignado que não solicitei, descontos que, como já informado, estão causando grave prejuízo mensalmente, pois são indevidos e abusivos e devem ser cessados imediatamente. Informo ainda que estarei buscando as vias judiciais para resolver a presente situação, caso não seja realizada de forma satisfativa, o mais breve possível, devendo os descontos cessarem imediatamente, para que não se dê continuidade aos prejuízos que já são imensos e os descontos se repetem mensalmente, com desfalques consideráveis em meus rendimentos/aposentadoria, o que torna a situação ainda mais grave e abusiva. Aguardo retorno o mais rápido possível para que cessem os descontos mensais em meus rendimentos, bem como seja cancelado definitivamente o empréstimo consignado com o banco inter, apenas como forma de justiça! Aguardo o cancelamento, e a liberação da minha margem e o cumprimento da lei 10.820.",,
322057,12,"Ao tentar realizar um empréstimo com o banco tomei conhecimento que foi realizado um outro empréstimo consignado em meu nome, através do banco Inter. Os valores vêm sendo descontados repetidamente dos meus rendimentos, no valor mensal de R$ 421,13, sendo que não fiz nenhum empréstimo consignado  . Diante de tal situação, venho informar que não solicitei empréstimo algum, nem assinei contrato com o banco inter para a liberação dos valores correspondentes ao suposto empréstimo, sendo indevidos os descontos realizados em meus rendimentos, sem que tenha assinado contrato ou solicitação para a transação bancária realizada. É importante dizer que os rendimentos considerados como verba alimentar recebidos por mim, e que estão sofrendo descontos indevidos, se referem. Portanto, sendo verba alimentar não pode sofrer descontos sem minha autorização, o que já vem ocorrendo parcelas mensais já descontadas, o que torna o prejuízo ainda maior, pois deixa de ser utilizado para minha subsistência, desfalcando meus rendimentos sem que tenha concedido nenhuma autorização para a concretização dos descontos que vêm sendo realizados mensalmente, de forma abusiva! Não realizei ou autorizei qualquer pessoa a realizar empréstimo consignado em meu nome, logo, qualquer transação realizada deve ser considerada nula, pois desconheço a dívida realizada em meu nome e sem minha permissão. Assim, não reconheço o empréstimo realizado em meu nome e solicito a imediata suspensão dos descontos mensais e o cancelamento do empréstimo consignado que não solicitei, descontos que, como já informado, estão causando grave prejuízo mensalmente, pois são indevidos e abusivos e devem ser cessados imediatamente. Informo ainda que estarei buscando as vias judiciais para resolver a presente situação, caso não seja realizada de forma satisfativa, o mais breve possível, devendo os descontos cessarem imediatamente, para que não se dê continuidade aos prejuízos que já são imensos e os descontos se repetem mensalmente, com desfalques consideráveis em meus rendimentos/aposentadoria, o que torna a situação ainda mais grave e abusiva. Aguardo retorno o mais rápido possível para que cessem os descontos mensais em meus rendimentos, bem como seja cancelado definitivamente o empréstimo consignado com o banco inter, apenas como forma de justiça! Aguardo o cancelamento, e a liberação da minha margem e o cumprimento da lei 10.820.",,
322061,11,"Ao tentar realizar um empréstimo com o banco tomei conhecimento que foi realizado um outro empréstimo consignado em meu nome, através do banco Inter. Os valores vêm sendo descontados repetidamente dos meus rendimentos, no valor mensal de R$  2.803,25, sendo que não fiz nenhum empréstimo consignado  . Diante de tal situação, venho informar que não solicitei empréstimo algum, nem assinei contrato com o banco inter para a liberação dos valores correspondentes ao suposto empréstimo, sendo indevidos os descontos realizados em meus rendimentos, sem que tenha assinado contrato ou solicitação para a transação bancária realizada. É importante dizer que os rendimentos considerados como verba alimentar recebidos por mim, e que estão sofrendo descontos indevidos, se referem. Portanto, sendo verba alimentar não pode sofrer descontos sem minha autorização, o que já vem ocorrendo parcelas mensais já descontadas, o que torna o prejuízo ainda maior, pois deixa de ser utilizado para minha subsistência, desfalcando meus rendimentos sem que tenha concedido nenhuma autorização para a concretização dos descontos que vêm sendo realizados mensalmente, de forma abusiva! Não realizei ou autorizei qualquer pessoa a realizar empréstimo consignado em meu nome, logo, qualquer transação realizada deve ser considerada nula, pois desconheço a dívida realizada em meu nome e sem minha permissão. Assim, não reconheço o empréstimo realizado em meu nome e solicito a imediata suspensão dos descontos mensais e o cancelamento do empréstimo consignado que não solicitei, descontos que, como já informado, estão causando grave prejuízo mensalmente, pois são indevidos e abusivos e devem ser cessados imediatamente. Informo ainda que estarei buscando as vias judiciais para resolver a presente situação, caso não seja realizada de forma satisfativa, o mais breve possível, devendo os descontos cessarem imediatamente, para que não se dê continuidade aos prejuízos que já são imensos e os descontos se repetem mensalmente, com desfalques consideráveis em meus rendimentos/aposentadoria, o que torna a situação ainda mais grave e abusiva. Aguardo retorno o mais rápido possível para que cessem os descontos mensais em meus rendimentos, bem como seja cancelado definitivamente o empréstimo consignado com o banco inter, apenas como forma de justiça! Aguardo o cancelamento, e a liberação da minha margem e o cumprimento da lei 10.820.",,
322065,10,"Ao tentar realizar um empréstimo com o banco tomei conhecimento que foi realizado um outro empréstimo consignado em meu nome, através do banco Inter. Os valores vêm sendo descontados repetidamente dos meus rendimentos, no valor mensal de R$ 2352,67 , sendo que não fiz nenhum empréstimo consignado  . Diante de tal situação, venho informar que não solicitei empréstimo algum, nem assinei contrato com o banco inter para a liberação dos valores correspondentes ao suposto empréstimo, sendo indevidos os descontos realizados em meus rendimentos, sem que tenha assinado contrato ou solicitação para a transação bancária realizada. É importante dizer que os rendimentos considerados como verba alimentar recebidos por mim, e que estão sofrendo descontos indevidos, se referem. Portanto, sendo verba alimentar não pode sofrer descontos sem minha autorização, o que já vem ocorrendo parcelas mensais já descontadas, o que torna o prejuízo ainda maior, pois deixa de ser utilizado para minha subsistência, desfalcando meus rendimentos sem que tenha concedido nenhuma autorização para a concretização dos descontos que vêm sendo realizados mensalmente, de forma abusiva! Não realizei ou autorizei qualquer pessoa a realizar empréstimo consignado em meu nome, logo, qualquer transação realizada deve ser considerada nula, pois desconheço a dívida realizada em meu nome e sem minha permissão. Assim, não reconheço o empréstimo realizado em meu nome e solicito a imediata suspensão dos descontos mensais e o cancelamento do empréstimo consignado que não solicitei, descontos que, como já informado, estão causando grave prejuízo mensalmente, pois são indevidos e abusivos e devem ser cessados imediatamente. Informo ainda que estarei buscando as vias judiciais para resolver a presente situação, caso não seja realizada de forma satisfativa, o mais breve possível, devendo os descontos cessarem imediatamente, para que não se dê continuidade aos prejuízos que já são imensos e os descontos se repetem mensalmente, com desfalques consideráveis em meus rendimentos/aposentadoria, o que torna a situação ainda mais grave e abusiva. Aguardo retorno o mais rápido possível para que cessem os descontos mensais em meus rendimentos, bem como seja cancelado definitivamente o empréstimo consignado com o banco inter, apenas como forma de justiça! Aguardo o cancelamento, e a liberação da minha margem e o cumprimento da lei 10.820.",,
322067,11,"Ao tentar realizar um empréstimo com o banco tomei conhecimento que foi realizado um outro empréstimo consignado em meu nome, através do banco Inter. Os valores vêm sendo descontados repetidamente dos meus rendimentos, no valor mensal de R$2294.87, sendo que não fiz nenhum empréstimo consignado  . Diante de tal situação, venho informar que não solicitei empréstimo algum, nem assinei contrato com o banco inter para a liberação dos valores correspondentes ao suposto empréstimo, sendo indevidos os descontos realizados em meus rendimentos, sem que tenha assinado contrato ou solicitação para a transação bancária realizada. É importante dizer que os rendimentos considerados como verba alimentar recebidos por mim, e que estão sofrendo descontos indevidos, se referem. Portanto, sendo verba alimentar não pode sofrer descontos sem minha autorização, o que já vem ocorrendo parcelas mensais já descontadas, o que torna o prejuízo ainda maior, pois deixa de ser utilizado para minha subsistência, desfalcando meus rendimentos sem que tenha concedido nenhuma autorização para a concretização dos descontos que vêm sendo realizados mensalmente, de forma abusiva! Não realizei ou autorizei qualquer pessoa a realizar empréstimo consignado em meu nome, logo, qualquer transação realizada deve ser considerada nula, pois desconheço a dívida realizada em meu nome e sem minha permissão. Assim, não reconheço o empréstimo realizado em meu nome e solicito a imediata suspensão dos descontos mensais e o cancelamento do empréstimo consignado que não solicitei, descontos que, como já informado, estão causando grave prejuízo mensalmente, pois são indevidos e abusivos e devem ser cessados imediatamente. Informo ainda que estarei buscando as vias judiciais para resolver a presente situação, caso não seja realizada de forma satisfativa, o mais breve possível, devendo os descontos cessarem imediatamente, para que não se dê continuidade aos prejuízos que já são imensos e os descontos se repetem mensalmente, com desfalques consideráveis em meus rendimentos/aposentadoria, o que torna a situação ainda mais grave e abusiva. Aguardo retorno o mais rápido possível para que cessem os descontos mensais em meus rendimentos, bem como seja cancelado definitivamente o empréstimo consignado com o banco inter, apenas como forma de justiça! Aguardo o cancelamento, e a liberação da minha margem e o cumprimento da lei 10.820.",,
322070,11,"Ao tentar realizar um empréstimo com o banco tomei conhecimento que foi realizado um outro empréstimo consignado em meu nome, através do banco INTER os valores vêm sendo descontados repetidamente dos meus rendimentos, no valor mensal de R$1.968.64 sendo que não fiz nenhum empréstimo consignado, que não realizei. Diante de tal situação, venho informar que não solicitei empréstimo algum, nem assinei contrato com o banco INTER para a liberação dos valores correspondentes ao suposto empréstimo, sendo indevidos os descontos realizados em meus rendimentos, sem que tenha assinado contrato ou solicitação para a transação bancária realizada. É importante dizer que os rendimentos considerados como verba alimentar recebidos por mim, e que estão sofrendo descontos indevidos, se referem. Portanto, sendo verba alimentar não pode sofrer descontos sem minha autorização, o que já vem ocorrendo parcelas mensais já descontadas, o que torna o prejuízo ainda maior, pois deixa de ser utilizado para minha subsistência, desfalcando meus rendimentos sem que tenha concedido nenhuma autorização para a concretização dos descontos que vêm sendo realizados mensalmente, de forma abusiva! Não realizei ou autorizei qualquer pessoa a realizar empréstimo consignado em meu nome, logo, qualquer transação realizada deve ser considerada nula, pois desconheço a dívida realizada em meu nome e sem minha permissão. Assim, não reconheço o empréstimo realizado em meu nome e solicito a imediata suspensão dos descontos mensais e o cancelamento do empréstimo consignado que não solicitei, descontos que, como já informado, estão causando grave prejuízo mensalmente, pois são indevidos e abusivos e devem ser cessados imediatamente. Informo ainda que estarei buscando as vias judiciais para resolver a presente situação, caso não seja realizada de forma satisfativa, o mais breve possível, devendo os descontos cessarem imediatamente, para que não se dê continuidade aos prejuízos que já são imensos e os descontos se repetem mensalmente, com desfalques consideráveis em meus rendimentos/aposentadoria, o que torna a situação ainda mais grave e abusiva. Aguardo retorno o mais rápido possível para que cessem os descontos mensais em meus rendimentos, bem como seja cancelado definitivamente o empréstimo consignado com o banco INTER apenas como forma de justiça! Aguardo o cancelamento desta rubrica, a liberação da minha margem e o cumprimento da lei 10.820.",,
322071,10,"Ao tentar realizar um empréstimo com o banco tomei conhecimento que foi realizado um outro empréstimo consignado em meu nome, através do banco INTER os valores vêm sendo descontados repetidamente dos meus rendimentos, no valor mensal de R$275.00 sendo que não fiz nenhum empréstimo consignado, que não realizei. Diante de tal situação, venho informar que não solicitei empréstimo algum, nem assinei contrato com o banco INTER para a liberação dos valores correspondentes ao suposto empréstimo, sendo indevidos os descontos realizados em meus rendimentos, sem que tenha assinado contrato ou solicitação para a transação bancária realizada. É importante dizer que os rendimentos considerados como verba alimentar recebidos por mim, e que estão sofrendo descontos indevidos, se referem. Portanto, sendo verba alimentar não pode sofrer descontos sem minha autorização, o que já vem ocorrendo parcelas mensais já descontadas, o que torna o prejuízo ainda maior, pois deixa de ser utilizado para minha subsistência, desfalcando meus rendimentos sem que tenha concedido nenhuma autorização para a concretização dos descontos que vêm sendo realizados mensalmente, de forma abusiva! Não realizei ou autorizei qualquer pessoa a realizar empréstimo consignado em meu nome, logo, qualquer transação realizada deve ser considerada nula, pois desconheço a dívida realizada em meu nome e sem minha permissão. Assim, não reconheço o empréstimo realizado em meu nome e solicito a imediata suspensão dos descontos mensais e o cancelamento do empréstimo consignado que não solicitei, descontos que, como já informado, estão causando grave prejuízo mensalmente, pois são indevidos e abusivos e devem ser cessados imediatamente. Informo ainda que estarei buscando as vias judiciais para resolver a presente situação, caso não seja realizada de forma satisfativa, o mais breve possível, devendo os descontos cessarem imediatamente, para que não se dê continuidade aos prejuízos que já são imensos e os descontos se repetem mensalmente, com desfalques consideráveis em meus rendimentos/aposentadoria, o que torna a situação ainda mais grave e abusiva. Aguardo retorno o mais rápido possível para que cessem os descontos mensais em meus rendimentos, bem como seja cancelado definitivamente o empréstimo consignado com o banco INTER apenas como forma de justiça! Aguardo o cancelamento desta rubrica, a liberação da minha margem e o cumprimento da lei 10.820.",,
322072,11,"Ao tentar realizar um empréstimo com o banco tomei conhecimento que foi realizado um outro empréstimo consignado em meu nome, através do banco INTER os valores vêm sendo descontados repetidamente dos meus rendimentos, no valor mensal de R$656.74 sendo que não fiz nenhum empréstimo consignado, que não realizei. Diante de tal situação, venho informar que não solicitei empréstimo algum, nem assinei contrato com o banco INTER para a liberação dos valores correspondentes ao suposto empréstimo, sendo indevidos os descontos realizados em meus rendimentos, sem que tenha assinado contrato ou solicitação para a transação bancária realizada. É importante dizer que os rendimentos considerados como verba alimentar recebidos por mim, e que estão sofrendo descontos indevidos, se referem. Portanto, sendo verba alimentar não pode sofrer descontos sem minha autorização, o que já vem ocorrendo parcelas mensais já descontadas, o que torna o prejuízo ainda maior, pois deixa de ser utilizado para minha subsistência, desfalcando meus rendimentos sem que tenha concedido nenhuma autorização para a concretização dos descontos que vêm sendo realizados mensalmente, de forma abusiva! Não realizei ou autorizei qualquer pessoa a realizar empréstimo consignado em meu nome, logo, qualquer transação realizada deve ser considerada nula, pois desconheço a dívida realizada em meu nome e sem minha permissão. Assim, não reconheço o empréstimo realizado em meu nome e solicito a imediata suspensão dos descontos mensais e o cancelamento do empréstimo consignado que não solicitei, descontos que, como já informado, estão causando grave prejuízo mensalmente, pois são indevidos e abusivos e devem ser cessados imediatamente. Informo ainda que estarei buscando as vias judiciais para resolver a presente situação, caso não seja realizada de forma satisfativa, o mais breve possível, devendo os descontos cessarem imediatamente, para que não se dê continuidade aos prejuízos que já são imensos e os descontos se repetem mensalmente, com desfalques consideráveis em meus rendimentos/aposentadoria, o que torna a situação ainda mais grave e abusiva. Aguardo retorno o mais rápido possível para que cessem os descontos mensais em meus rendimentos, bem como seja cancelado definitivamente o empréstimo consignado com o banco INTER apenas como forma de justiça! Aguardo o cancelamento desta rubrica, a liberação da minha margem e o cumprimento da lei 10.820.",,
322073,10,"Ao tentar realizar um empréstimo com o banco tomei conhecimento que foi realizado um outro empréstimo consignado em meu nome, através do banco INTER os valores vêm sendo descontados repetidamente dos meus rendimentos, no valor mensal de R$285.00 sendo que não fiz nenhum empréstimo consignado, que não realizei. Diante de tal situação, venho informar que não solicitei empréstimo algum, nem assinei contrato com o banco INTER para a liberação dos valores correspondentes ao suposto empréstimo, sendo indevidos os descontos realizados em meus rendimentos, sem que tenha assinado contrato ou solicitação para a transação bancária realizada. É importante dizer que os rendimentos considerados como verba alimentar recebidos por mim, e que estão sofrendo descontos indevidos, se referem. Portanto, sendo verba alimentar não pode sofrer descontos sem minha autorização, o que já vem ocorrendo parcelas mensais já descontadas, o que torna o prejuízo ainda maior, pois deixa de ser utilizado para minha subsistência, desfalcando meus rendimentos sem que tenha concedido nenhuma autorização para a concretização dos descontos que vêm sendo realizados mensalmente, de forma abusiva! Não realizei ou autorizei qualquer pessoa a realizar empréstimo consignado em meu nome, logo, qualquer transação realizada deve ser considerada nula, pois desconheço a dívida realizada em meu nome e sem minha permissão. Assim, não reconheço o empréstimo realizado em meu nome e solicito a imediata suspensão dos descontos mensais e o cancelamento do empréstimo consignado que não solicitei, descontos que, como já informado, estão causando grave prejuízo mensalmente, pois são indevidos e abusivos e devem ser cessados imediatamente. Informo ainda que estarei buscando as vias judiciais para resolver a presente situação, caso não seja realizada de forma satisfativa, o mais breve possível, devendo os descontos cessarem imediatamente, para que não se dê continuidade aos prejuízos que já são imensos e os descontos se repetem mensalmente, com desfalques consideráveis em meus rendimentos/aposentadoria, o que torna a situação ainda mais grave e abusiva. Aguardo retorno o mais rápido possível para que cessem os descontos mensais em meus rendimentos, bem como seja cancelado definitivamente o empréstimo consignado com o banco INTER apenas como forma de justiça! Aguardo o cancelamento desta rubrica, a liberação da minha margem e o cumprimento da lei 10.820.",,
322074,11,"Ao tentar realizar um empréstimo com o banco tomei conhecimento que foi realizado um outro empréstimo consignado em meu nome, através do banco INTER os valores vêm sendo descontados repetidamente dos meus rendimentos, no valor mensal de R$716.00 sendo que não fiz nenhum empréstimo consignado, que não realizei. Diante de tal situação, venho informar que não solicitei empréstimo algum, nem assinei contrato com o banco INTER para a liberação dos valores correspondentes ao suposto empréstimo, sendo indevidos os descontos realizados em meus rendimentos, sem que tenha assinado contrato ou solicitação para a transação bancária realizada. É importante dizer que os rendimentos considerados como verba alimentar recebidos por mim, e que estão sofrendo descontos indevidos, se referem. Portanto, sendo verba alimentar não pode sofrer descontos sem minha autorização, o que já vem ocorrendo parcelas mensais já descontadas, o que torna o prejuízo ainda maior, pois deixa de ser utilizado para minha subsistência, desfalcando meus rendimentos sem que tenha concedido nenhuma autorização para a concretização dos descontos que vêm sendo realizados mensalmente, de forma abusiva! Não realizei ou autorizei qualquer pessoa a realizar empréstimo consignado em meu nome, logo, qualquer transação realizada deve ser considerada nula, pois desconheço a dívida realizada em meu nome e sem minha permissão. Assim, não reconheço o empréstimo realizado em meu nome e solicito a imediata suspensão dos descontos mensais e o cancelamento do empréstimo consignado que não solicitei, descontos que, como já informado, estão causando grave prejuízo mensalmente, pois são indevidos e abusivos e devem ser cessados imediatamente. Informo ainda que estarei buscando as vias judiciais para resolver a presente situação, caso não seja realizada de forma satisfativa, o mais breve possível, devendo os descontos cessarem imediatamente, para que não se dê continuidade aos prejuízos que já são imensos e os descontos se repetem mensalmente, com desfalques consideráveis em meus rendimentos/aposentadoria, o que torna a situação ainda mais grave e abusiva. Aguardo retorno o mais rápido possível para que cessem os descontos mensais em meus rendimentos, bem como seja cancelado definitivamente o empréstimo consignado com o banco INTER apenas como forma de justiça! Aguardo o cancelamento desta rubrica, a liberação da minha margem e o cumprimento da lei 10.820.",,
322081,11,"Ao tentar realizar um empréstimo com o banco tomei conhecimento que foi realizado um outro empréstimo consignado em meu nome, através do banco INTER os valores vêm sendo descontados repetidamente dos meus rendimentos, no valor mensal de R$489.34 sendo que não fiz nenhum empréstimo consignado, que não realizei. Diante de tal situação, venho informar que não solicitei empréstimo algum, nem assinei contrato com o banco INTER para a liberação dos valores correspondentes ao suposto empréstimo, sendo indevidos os descontos realizados em meus rendimentos, sem que tenha assinado contrato ou solicitação para a transação bancária realizada. É importante dizer que os rendimentos considerados como verba alimentar recebidos por mim, e que estão sofrendo descontos indevidos, se referem. Portanto, sendo verba alimentar não pode sofrer descontos sem minha autorização, o que já vem ocorrendo parcelas mensais já descontadas, o que torna o prejuízo ainda maior, pois deixa de ser utilizado para minha subsistência, desfalcando meus rendimentos sem que tenha concedido nenhuma autorização para a concretização dos descontos que vêm sendo realizados mensalmente, de forma abusiva! Não realizei ou autorizei qualquer pessoa a realizar empréstimo consignado em meu nome, logo, qualquer transação realizada deve ser considerada nula, pois desconheço a dívida realizada em meu nome e sem minha permissão. Assim, não reconheço o empréstimo realizado em meu nome e solicito a imediata suspensão dos descontos mensais e o cancelamento do empréstimo consignado que não solicitei, descontos que, como já informado, estão causando grave prejuízo mensalmente, pois são indevidos e abusivos e devem ser cessados imediatamente. Informo ainda que estarei buscando as vias judiciais para resolver a presente situação, caso não seja realizada de forma satisfativa, o mais breve possível, devendo os descontos cessarem imediatamente, para que não se dê continuidade aos prejuízos que já são imensos e os descontos se repetem mensalmente, com desfalques consideráveis em meus rendimentos/aposentadoria, o que torna a situação ainda mais grave e abusiva. Aguardo retorno o mais rápido possível para que cessem os descontos mensais em meus rendimentos, bem como seja cancelado definitivamente o empréstimo consignado com o banco INTER apenas como forma de justiça! Aguardo o cancelamento desta rubrica, a liberação da minha margem e o cumprimento da lei 10.820.",,
